"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"outer dynein arm assembly (GO:0036158)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"DNAH5"
"phosphatidylinositol acyl-chain remodeling (GO:0036149)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"PLA2G4C"
"pigment granule transport (GO:0051904)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"RAB17"
"positive regulation of amyloid-beta formation (GO:1902004)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"ABCG1"
"positive regulation of cell adhesion mediated by integrin (GO:0033630)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"TGFB2"
"positive regulation of excitatory postsynaptic potential (GO:2000463)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"STX1B"
"positive regulation of glial cell differentiation (GO:0045687)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"SERPINE2"
"positive regulation of macrophage derived foam cell differentiation (GO:0010744)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"CSF2"
"positive regulation of response to endoplasmic reticulum stress (GO:1905898)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"DDIT3"
"positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"TGFB2"
"protein localization to centrosome (GO:0071539)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"C2CD3"
"regulation of catabolic process (GO:0009894)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"RARRES2"
"regulation of cellular protein catabolic process (GO:1903362)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"EZR"
"regulation of dendrite extension (GO:1903859)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"SYT17"
"regulation of early endosome to late endosome transport (GO:2000641)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"EZR"
"regulation of fatty acid metabolic process (GO:0019217)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"CAV1"
"regulation of platelet aggregation (GO:0090330)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"SERPINE2"
"regulation of protein-containing complex disassembly (GO:0043244)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"IGF1R"
"regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"CXCL8"
"regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"SCN4B"
"rRNA transcription (GO:0009303)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"ANG"
"sodium ion import across plasma membrane (GO:0098719)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"HCN4"
"ventricular cardiac muscle cell action potential (GO:0086005)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"SCN3B"
"water transport (GO:0006833)","1/18",0.715646083860662,0.886452755667839,0,0,0.813143655088148,0.272053090920159,"AQP1"
"lysosome localization (GO:0032418)","2/37",0.722777589592732,0.893775595095433,0,0,0.789733799978789,0.256390020502301,"NR4A3;MAP6"
"negative regulation of stress-activated MAPK cascade (GO:0032873)","2/37",0.722777589592732,0.893775595095433,0,0,0.789733799978789,0.256390020502301,"DUSP10;EZR"
"positive regulation of myeloid cell differentiation (GO:0045639)","2/37",0.722777589592732,0.893775595095433,0,0,0.789733799978789,0.256390020502301,"INHBA;ETS1"
"regulation of actin cytoskeleton reorganization (GO:2000249)","2/37",0.722777589592732,0.893775595095433,0,0,0.789733799978789,0.256390020502301,"ARHGDIB;NTF3"
"regulation of glucose import (GO:0046324)","2/37",0.722777589592732,0.893775595095433,0,0,0.789733799978789,0.256390020502301,"IRS1;IRS2"
"ceramide metabolic process (GO:0006672)","3/55",0.726630985701123,0.896118708684211,0,0,0.797191107555149,0.254572230329818,"ALOX12B;ALOXE3;PLPP1"
"glycoprotein metabolic process (GO:0009100)","3/55",0.726630985701123,0.896118708684211,0,0,0.797191107555149,0.254572230329818,"TNIP1;FBXO2;ST8SIA6"
"negative regulation of cytokine-mediated signaling pathway (GO:0001960)","3/55",0.726630985701123,0.896118708684211,0,0,0.797191107555149,0.254572230329818,"IL1RN;PADI2;GAS6"
"negative regulation of protein modification by small protein conjugation or removal (GO:1903321)","3/55",0.726630985701123,0.896118708684211,0,0,0.797191107555149,0.254572230329818,"CAV1;ADGRB1;TNFAIP3"
"positive regulation of response to DNA damage stimulus (GO:2001022)","3/55",0.726630985701123,0.896118708684211,0,0,0.797191107555149,0.254572230329818,"SPRED3;PLA2R1;NPAS2"
"regulation of cardiac conduction (GO:1903779)","3/55",0.726630985701123,0.896118708684211,0,0,0.797191107555149,0.254572230329818,"ATP1A2;FXYD6;ATP1B1"
"regulation of transcription, DNA-templated (GO:0006355)","145/2244",0.72784799433062,0.896118708684211,0,0,0.949684947269622,0.301679818392486,"ZNF175;ZNF571;CSF2;SCX;RORA;PRDM1;ETS1;BACH1;LOXL2;CDH1;ZNF606;ZNF329;ZNF846;ZNF844;ZNF841;ZNF442;ZNF563;MEF2A;ZNF284;TLE1;ZNF160;BHLHA15;EBF4;POU3F1;EREG;RFX8;MAF;MYCN;DDIT3;ZNF836;ZNF713;HOXB3;AJUBA;ZNF433;ATF3;ZNF432;ZNF550;ZNF395;ZNF790;DLX4;SHOX2;PDGFB;GLIS3;TGFA;GATA3;NPAS2;ZNF709;HOXC4;ZNF425;ZNF821;PPARGC1A;ZNF540;CDK18;JUN;TFAP2C;ATP8B1;NR2F1;INHBA;POU2F2;POU2F3;FOSL2;COL1A1;BMP4;NR4A2;MAFB;NR4A3;BCL6;BHLHE40;MAFF;CREBRF;SNAI2;MAFK;ZNF654;CDK14;ZNF136;CDK15;MXD4;FANK1;CSRNP1;KDM5B;CALCOCO1;BTG1;ZNF491;CITED2;CHD5;ZNF44;ZNF45;SHH;LBH;PPP1R13L;TRPS1;ZNF404;ANKRD2;ZNF763;EMX2;NRG1;OLIG1;PROX2;PAX2;ELF3;PAX8;ZNF878;MAPRE3;GAS6;CRYAB;ZNF114;KDM7A;ZNF233;VGLL3;ZNF230;KDM3A;ZNF470;PERM1;PBXIP1;PRICKLE1;ZNF69;NFIL3;TP53INP2;TP53INP1;MXI1;ATOH8;HSF4;ZNF226;ZNF467;ZNF224;ZNF345;HES2;ZNF223;ZNF222;ZNF221;ZNF583;ZNF582;FOXJ2;FOXJ1;WTIP;KLF4;MEIS3;ARID3C;VEGFA;KLF6;ZNF217;FOSB;ZNF699;ZNF577;ZFP28"
"central nervous system development (GO:0007417)","16/268",0.72930231772924,0.896118708684211,0,0,0.876361947629765,0.27663848643421,"EMX2;GSN;AMIGO2;SLC2A1;FOXJ1;SYNJ2;MEIS3;HPCAL4;NPAS2;C3;NR4A2;SHH;MARCKS;PAX8;DDIT4;PDGFC"
"positive regulation of ERK1 and ERK2 cascade (GO:0070374)","10/172",0.730868620627781,0.896118708684211,0,0,0.852349735844881,0.267230019638929,"PDGFRB;PDGFC;PDGFB;PDGFA;CCL2;ACKR3;ALKAL2;CCN2;GAS6;CCL26"
"cellular response to organic substance (GO:0071310)","7/123",0.73132463903222,0.896118708684211,0,0,0.833451102317694,0.260785028969147,"IGFBP5;SLC1A1;PDGFB;CCL2;LRP2;KLF4;CACNA1H"
"positive regulation of autophagy (GO:0010508)","5/90",0.734313430586763,0.896118708684211,0,0,0.812587535014006,0.250942733550706,"BNIP3L;DAPK1;PLK2;TP53INP1;ULK1"
"regulation of actin filament polymerization (GO:0030833)","4/73",0.73432188536099,0.896118708684211,0,0,0.800905123646355,0.247325757717327,"LMOD1;MYADM;ARHGAP28;CCL26"
"regulation of canonical Wnt signaling pathway (GO:0060828)","15/253",0.734350639069255,0.896118708684211,0,0,0.869927431242362,0.268606322484361,"SEMA5A;IGFBP1;PTPRU;TLE1;CAV1;NOG;PRICKLE1;DKK1;TPBGL;COL1A1;DDIT3;SNAI2;LGR6;CDK14;FOLR1"
"atrioventricular valve morphogenesis (GO:0003181)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"TGFB2"
"carbohydrate derivative catabolic process (GO:1901136)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"FBXO2"
"detection of mechanical stimulus (GO:0050982)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"PKD1L2"
"epoxygenase P450 pathway (GO:0019373)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"CYP2E1"
"establishment of melanosome localization (GO:0032401)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"RAB17"
"excitatory postsynaptic potential (GO:0060079)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"DRD2"
"fatty acid transmembrane transport (GO:1902001)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"SLC2A1"
"heparan sulfate proteoglycan biosynthetic process (GO:0015012)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"CSGALNACT1"
"leukotriene biosynthetic process (GO:0019370)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"ALOX5AP"
"maintenance of protein localization in organelle (GO:0072595)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"HK2"
"mitochondrion localization (GO:0051646)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"MEF2A"
"myeloid cell activation involved in immune response (GO:0002275)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"DYSF"
"N-glycan processing (GO:0006491)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"ST8SIA6"
"negative regulation of amyloid precursor protein catabolic process (GO:1902992)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"SORL1"
"negative regulation of nervous system development (GO:0051961)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"SORL1"
"negative regulation of RNA metabolic process (GO:0051253)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"KAT2B"
"pore complex assembly (GO:0046931)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"PLEKHA7"
"positive regulation of actin cytoskeleton reorganization (GO:2000251)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"NTF3"
"positive regulation of cellular protein catabolic process (GO:1903364)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"EZR"
"positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"C3"
"positive regulation of leukocyte activation (GO:0002696)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"THBS1"
"positive regulation of monocyte chemotaxis (GO:0090026)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"SERPINE1"
"regulation of bicellular tight junction assembly (GO:2000810)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"SNAI2"
"regulation of histone H3-K4 methylation (GO:0051569)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"AUTS2"
"regulation of lymphocyte proliferation (GO:0050670)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"TNFSF9"
"regulation of stem cell population maintenance (GO:2000036)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"LOXL2"
"response to fatty acid (GO:0070542)","1/19",0.734842939407517,0.896118708684211,0,0,0.767927794263106,0.236597394213738,"IRS1"
"regulation of GTPase activity (GO:0043087)","11/189",0.735971770390524,0.896118708684211,0,0,0.853206194051158,0.261561891093732,"ARHGAP9;CAV2;RGS16;PLXNB3;CCL2;EFNA5;CPEB2;PLXNA4;EPHB3;TGM2;CCL26"
"connective tissue development (GO:0061448)","2/38",0.736411962840655,0.896118708684211,0,0,0.767755506062856,0.234906762337899,"SCX;ITGB8"
"mRNA destabilization (GO:0061157)","2/38",0.736411962840655,0.896118708684211,0,0,0.767755506062856,0.234906762337899,"ZC3H12D;ZFP36"
"negative regulation of proteasomal protein catabolic process (GO:1901799)","2/38",0.736411962840655,0.896118708684211,0,0,0.767755506062856,0.234906762337899,"LAMP3;MAP1A"
"positive regulation of insulin secretion (GO:0032024)","2/38",0.736411962840655,0.896118708684211,0,0,0.767755506062856,0.234906762337899,"IRS2;BAIAP3"
"positive regulation of signaling (GO:0023056)","2/38",0.736411962840655,0.896118708684211,0,0,0.767755506062856,0.234906762337899,"EDN1;GATA3"
"regulation of phosphoprotein phosphatase activity (GO:0043666)","2/38",0.736411962840655,0.896118708684211,0,0,0.767755506062856,0.234906762337899,"PPP1R15A;PDGFRB"
"synaptic vesicle endocytosis (GO:0048488)","2/38",0.736411962840655,0.896118708684211,0,0,0.767755506062856,0.234906762337899,"SYT5;SYNJ2"
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)","3/56",0.737894708412657,0.897029267293954,0,0,0.782107712579551,0.237724874104707,"MUC1;RGCC;PLK2"
"negative regulation of metabolic process (GO:0009892)","3/56",0.737894708412657,0.897029267293954,0,0,0.782107712579551,0.237724874104707,"IL15;DDIT3;ARRDC3"
"Rho protein signal transduction (GO:0007266)","3/56",0.737894708412657,0.897029267293954,0,0,0.782107712579551,0.237724874104707,"NGFR;ARHGDIB;ARHGAP29"
"regulation of transcription by RNA polymerase II (GO:0006357)","142/2206",0.742388841244344,0.902193271747688,0,0,0.945451436388509,0.281633086051671,"ZNF175;ZNF571;MAML2;SERPINE1;SCX;RORA;PRDM1;FGF1;ETS1;BACH1;LOXL2;IL4I1;ZFP36;ZNF606;ZNF329;ZNF846;ZNF844;CCN1;ZNF841;ZNF442;ZNF563;MEF2A;ZNF160;SLC11A1;BHLHA15;EBF4;POU3F1;DKK1;RFX8;MAF;MYCN;DDIT3;ZNF836;HOXB3;EZR;ZNF433;ATF3;ZNF432;ZNF550;ZNF395;ZNF790;DLX4;SHOX2;GLIS3;TGFA;GATA3;NPAS2;ZNF709;ZBED2;HOXC4;ZNF425;ZNF821;PPARGC1A;ZNF540;JUN;TFAP2C;AUTS2;CAV1;NR2F1;INHBA;POU2F2;POU2F3;FOSL2;BMP4;NR4A2;RGCC;MAFB;NR4A3;BCL6;AGO4;BHLHE40;MAFF;CREBRF;SNAI2;MAFK;ZNF654;ZNF136;MXD4;CSRNP1;KDM5B;CALCOCO1;THRB;ZNF491;CITED2;PTPRN;CHD5;ZNF44;ZNF45;SDR16C5;SHH;PPP1R13L;TRPS1;ZNF404;ANKRD2;ZNF763;KDM6B;IL11;EMX2;EDN1;NOG;OLIG1;PROX2;PAX2;KAT2B;ELF3;PAX8;ZNF878;KDM7A;ZNF233;VGLL3;ZNF230;KDM3A;ZNF470;ZNF69;MUC1;NFIL3;MXI1;ATOH8;HSF4;ZNF226;ZNF467;ZNF224;ZNF345;HES2;ZNF223;ZNF222;ZNF583;ZNF582;KCNIP3;FOXJ2;FOXJ1;KLF4;MEIS3;ARID3C;VEGFA;KLF6;TNIP1;ZNF217;FOSB;ZNF699;ZNF577;ZFP28"
"toll-like receptor signaling pathway (GO:0002224)","5/91",0.743118438743078,0.902210193076851,0,0,0.803095584163898,0.238438951128551,"TNIP1;ITGB2;SFTPD;BIRC2;BIRC3"
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)","4/74",0.744031995656804,0.902210193076851,0,0,0.789421136484334,0.23340912643179,"MUC1;RGCC;PLK2;NDRG1"
"regulation of peptide hormone secretion (GO:0090276)","4/74",0.744031995656804,0.902210193076851,0,0,0.789421136484334,0.23340912643179,"PAX8;GIPR;SLC2A1;CACNA1D"
"positive regulation of interferon-gamma production (GO:0032729)","3/57",0.748787273466914,0.902210193076851,0,0,0.767582961862308,0.222062019419032,"IL23A;SLC11A1;EBI3"
"protein K48-linked ubiquitination (GO:0070936)","3/57",0.748787273466914,0.902210193076851,0,0,0.767582961862308,0.222062019419032,"NHLRC4;TNFAIP3;KLHL3"
"cellular response to ketone (GO:1901655)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"AKR1C3;AQP1"
"negative regulation of cellular metabolic process (GO:0031324)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"EDN1;PAX2"
"positive regulation of intracellular transport (GO:0032388)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"EHD2;SORL1"
"protein acylation (GO:0043543)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"KAT2B;PORCN"
"protein monoubiquitination (GO:0006513)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"NEURL1;RAG1"
"regulation of dendrite development (GO:0050773)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"CAMK1D;RAB17"
"regulation of T cell differentiation (GO:0045580)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"GATA3;PRDM1"
"regulation of viral entry into host cell (GO:0046596)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"GSN;TMPRSS4"
"vesicle cytoskeletal trafficking (GO:0099518)","2/39",0.749469942878636,0.902210193076851,0,0,0.74696522803427,0.215416603805421,"MYO15A;MYO7B"
"T cell activation (GO:0042110)","5/92",0.751706544451994,0.902210193076851,0,0,0.79382183908046,0.226564107342902,"LFNG;LCK;CD7;TREML2;GATA3"
"lipid transport (GO:0006869)","6/109",0.752126806824732,0.902210193076851,0,0,0.804516767995142,0.22916687743444,"ABCA1;ATP8B1;SPNS2;SLCO2A1;SLCO1B3;ABCG1"
"cardiac ventricle development (GO:0003231)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"GATA3"
"cellular modified amino acid biosynthetic process (GO:0042398)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"PLOD2"
"establishment of epithelial cell polarity (GO:0090162)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"EZR"
"ganglioside metabolic process (GO:0001573)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"ST8SIA6"
"gastrulation (GO:0007369)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"NR4A3"
"growth hormone receptor signaling pathway (GO:0060396)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"JAK3"
"hepaticobiliary system development (GO:0061008)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"CITED2"
"lipopolysaccharide-mediated signaling pathway (GO:0031663)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"CCL2"
"negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"INCA1"
"negative regulation of dephosphorylation (GO:0035305)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"PPP1R15A"
"negative regulation of viral life cycle (GO:1903901)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"GSN"
"nucleobase-containing compound biosynthetic process (GO:0034654)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"CDA"
"oligodendrocyte differentiation (GO:0048709)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"SHH"
"positive regulation of dendrite morphogenesis (GO:0050775)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"CAMK2B"
"positive regulation of embryonic development (GO:0040019)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"SCX"
"positive regulation of hormone secretion (GO:0046887)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"EDN1"
"positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"CADM1"
"positive regulation of peptidyl-lysine acetylation (GO:2000758)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"PPARGC1A"
"production of small RNA involved in gene silencing by RNA (GO:0070918)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"AGO4"
"purine ribonucleoside monophosphate metabolic process (GO:0009167)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"AK4"
"regulation of nuclear division (GO:0051783)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"CAV2"
"regulation of protein localization to cell periphery (GO:1904375)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"MISP"
"regulation of protein modification by small protein conjugation or removal (GO:1903320)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"DNAJB2"
"regulation of T cell migration (GO:2000404)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"SPN"
"skeletal muscle contraction (GO:0003009)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"TNNT1"
"toll-like receptor 4 signaling pathway (GO:0034142)","1/20",0.752744694387537,0.902210193076851,0,0,0.727471497735437,0.206623118390306,"ITGB2"
"fibroblast growth factor receptor signaling pathway (GO:0008543)","4/75",0.753469267331799,0.902783320962627,0,0,0.778260641918425,0.220299942716741,"KL;GALNT3;NOG;FGF1"
"neuron development (GO:0048666)","8/143",0.756271573700647,0.905844735547293,0,0,0.818228519347088,0.228576017603705,"SAMD14;TGFB2;RP1;UNC5A;LGI4;ULK1;FRY;L1CAM"
"positive regulation of nucleic acid-templated transcription (GO:1903508)","31/511",0.756971341805233,0.906386600122344,0,0,0.890397382397572,0.247913239761447,"FANK1;CALCOCO1;KDM3A;CITED2;PDGFB;SCX;RORA;GATA3;ETS1;NPAS2;SHH;LBH;NFIL3;CDH1;TP53INP2;TP53INP1;ATOH8;PPARGC1A;JUN;INHBA;KLF4;POU3F1;PAX2;COL1A1;BMP4;KLF6;MAFB;MYCN;PAX8;DDIT3;MAPRE3"
"negative regulation of nucleic acid-templated transcription (GO:1903507)","28/464",0.75750342515923,0.906727392938066,0,0,0.885519032703887,0.245932739162552,"CSF2;CITED2;PDGFB;PBXIP1;GATA3;PRICKLE1;LOXL2;LBH;NFIL3;ATOH8;ZNF425;ZNF224;ZNF540;JUN;TLE1;ATP8B1;NRG1;KLF4;PAX2;EREG;BMP4;BCL6;ELF3;DDIT3;BHLHE40;ZNF217;GAS6;CRYAB"
"mitotic cell cycle phase transition (GO:0044772)","12/209",0.758341016611835,0.907433535227225,0,0,0.840764041019177,0.232573918432049,"CDKN2D;FBXL8;GPR132;BRSK2;PPME1;PLK2;CCNG2;SPDYA;INHBA;CDK14;PHLDA1;AJUBA"
"negative regulation of hydrolase activity (GO:0051346)","3/58",0.759314032861357,0.908004770366845,0,0,0.75358638389842,0.207492355589733,"GCHFR;PLXNB3;CPEB2"
"positive regulation of protein binding (GO:0032092)","3/58",0.759314032861357,0.908004770366845,0,0,0.75358638389842,0.207492355589733,"BMP4;LRP1;CAV1"
"response to tumor necrosis factor (GO:0034612)","6/110",0.759853157450482,0.908012197208991,0,0,0.796738072054528,0.218808239073816,"ZFP36;CXCL8;CCL2;HAS2;GATA3;CCL26"
"visual perception (GO:0007601)","5/93",0.760078876327806,0.908012197208991,0,0,0.784758860930736,0.215285304739142,"COL1A1;RGS16;FSCN2;CACNA1F;PAX2"
"fatty acid derivative biosynthetic process (GO:1901570)","2/40",0.761967190783833,0.908012197208991,0,0,0.727269175165084,0.197709420488911,"ALOX5AP;FAR2"
"positive regulation of catalytic activity (GO:0043085)","2/40",0.761967190783833,0.908012197208991,0,0,0.727269175165084,0.197709420488911,"CAV1;SLC5A3"
"response to organonitrogen compound (GO:0010243)","2/40",0.761967190783833,0.908012197208991,0,0,0.727269175165084,0.197709420488911,"BRSK2;DRD2"
"synaptic vesicle exocytosis (GO:0016079)","2/40",0.761967190783833,0.908012197208991,0,0,0.727269175165084,0.197709420488911,"SYT5;STX1B"
"chloride transport (GO:0006821)","4/76",0.762636169078111,0.908012197208991,0,0,0.767410161090458,0.207948357579056,"CLIC3;SLC1A1;GABRE;ANO2"
"establishment of protein localization to organelle (GO:0072594)","4/76",0.762636169078111,0.908012197208991,0,0,0.767410161090458,0.207948357579056,"LAMP3;IL10RA;PRICKLE1;HK2"
"regulation of cell division (GO:0051302)","4/76",0.762636169078111,0.908012197208991,0,0,0.767410161090458,0.207948357579056,"SHH;PLK2;TXNIP;FGF1"
"water-soluble vitamin metabolic process (GO:0006767)","4/76",0.762636169078111,0.908012197208991,0,0,0.767410161090458,0.207948357579056,"SLC2A1;AOX1;SLC2A3;CTRC"
"acetylcholine receptor signaling pathway (GO:0095500)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"CHRM4"
"actin nucleation (GO:0045010)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"LMOD1"
"androgen metabolic process (GO:0008209)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"SHH"
"autonomic nervous system development (GO:0048483)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"GATA3"
"beta-catenin destruction complex disassembly (GO:1904886)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"CAV1"
"cellular response to inorganic substance (GO:0071241)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"AQP1"
"cobalamin metabolic process (GO:0009235)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"CTRC"
"cyclic purine nucleotide metabolic process (GO:0052652)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"NPPB"
"histone ubiquitination (GO:0016574)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"RAG1"
"hydrogen peroxide catabolic process (GO:0042744)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"GPX3"
"innate immune response in mucosa (GO:0002227)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"LTF"
"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"DDIT4"
"melanosome localization (GO:0032400)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"RAB17"
"NAD biosynthetic process (GO:0009435)","1/21",0.769438661038291,0.908012197208991,0,0,0.691060830860534,0.181122926173247,"NMNAT2"
