"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLCF1",263.410196653726,-0.421546554869249,0.222374849953123,-1.89565751234059,0.0580053469685954,0.613132755660975
"GAS6-DT",301.300268539376,-0.383353803434031,0.202228662608291,-1.89564524874781,0.058006969676834,0.613132755660975
"FAM161B",126.995081175145,-0.565320159023559,0.298198762889006,-1.89578304600137,0.0579887386299608,0.613132755660975
"LOC105371934",28.8746725386173,-1.28149210739174,0.676152282324284,-1.89527143646781,0.0580564503050808,0.613132755660975
"SLC16A3",6682.73579151586,0.286336484918202,0.150985336500577,1.89645227513275,0.0579002650386478,0.613132755660975
"SLC9B2",143.832273244444,0.538975686541932,0.28443353128629,1.89490909916468,0.0581044454882173,0.613199746578878
"LINC00847",123.249669072141,0.678744252226597,0.358598129846666,1.89277131065023,0.05838828839735,0.614872948344626
"C14orf28",76.5390357291479,-0.674984179636829,0.356578340352656,-1.89294778524481,0.0583648136105624,0.614872948344626
"ZNF530",247.367939439192,-0.427839824971678,0.225972614943045,-1.89332599031751,0.0583145308848103,0.614872948344626
"GFRA3",13.7989703641806,1.74177309982744,0.920620705157268,1.89195516684571,0.0584969545079784,0.615137260190327
"LGR4",296.712052144616,0.762225122851203,0.402846992795309,1.89209584900264,0.0584782112984596,0.615137260190327
"EVA1A",377.883222112409,-0.412184955148758,0.217953805919565,-1.8911574102123,0.0586033347324773,0.615816055625647
"LINC01732",18.5273497693008,1.60844292544235,0.851646183237077,1.88862811470454,0.0589416770286385,0.61696854040872
"PAX9",34.8274203400239,1.08903589694329,0.576262025220538,1.88982762923952,0.058781017077759,0.61696854040872
"KRT17",29.8425228862818,2.46113001397933,1.30241041334525,1.88967316965618,0.058801684586259,0.61696854040872
"LOC101928796",15.5435264970901,-1.72211008445249,0.911913239147979,-1.8884582551532,0.0589644570272428,0.61696854040872
"TTLL1",62.8950202859127,0.771835234993138,0.408536876311128,1.88926699093214,0.058856062242716,0.61696854040872
"MAPK8IP2",163.346395303653,-0.559253835149011,0.296053303061628,-1.88903089195595,0.0588876894550421,0.61696854040872
"XRCC5",16220.0116636056,0.183983352982166,0.0975282241748092,1.88646265774711,0.0592326359342907,0.619334422034536
"TNFAIP8",260.895385198548,0.500759384325626,0.26555307751115,1.8857223912406,0.0593323739061434,0.619497311096627
"CLBA1",414.642564729318,-0.519160558881293,0.275272898061861,-1.88598500810139,0.0592969749358,0.619497311096627
"ZNF491",34.8620081055157,-1.5333811711418,0.813366559590502,-1.88522770337866,0.0593991021012018,0.619754486983624
"LINC00886",159.169125343945,0.528441765393171,0.280355166630064,1.88490111220409,0.0594431899367274,0.619775242385624
"NUP107",2054.6397728323,0.271398422387448,0.144107282171179,1.88330817359435,0.0596586163832623,0.621141549076653
"EML2-AS1",51.606767442174,-0.943977250840752,0.501225662595351,-1.88333782822058,0.0596546000312699,0.621141549076653
"SP6",428.703071339787,0.371742922062098,0.197557326202226,1.88169646354481,0.0598772401888094,0.622977194388447
"MBNL3",98.9530064569969,0.845190836380046,0.449330002413755,1.88100245218385,0.0599715852700797,0.623518134425222
"SGO2",1802.91082741306,0.518164996824868,0.275675327658852,1.87962049859644,0.0601598175340608,0.625033757047596
"TM4SF1",1203.86282591161,-0.558050468239536,0.296960034685071,-1.87921067840443,0.0602157321434886,0.625173489856445
"ILDR1",81.515118977758,0.595737861716253,0.317084035406527,1.87880118578808,0.0602716450864345,0.625313008430224
"ZC3H11B",256.788566494912,0.42894254612242,0.22837599289353,1.87822958397556,0.0603497647088952,0.625682560594616
"AVPR2",99.5813993459751,0.858091923045593,0.457244797514586,1.87665759722115,0.0605650377619144,0.627472544638215
"SLC4A8",1985.52227058373,0.722080002600966,0.385015738527439,1.87545580698256,0.0607300437911024,0.628739595423776
"TMCC1",648.409911584222,-0.386242618900084,0.206072563514828,-1.87430394571809,0.0608885440005719,0.628910658936227
"CADPS2",94.171375816083,0.605121596424606,0.32278189020414,1.87470739464938,0.0608329890391848,0.628910658936227
"ENDOD1",2724.75226132383,0.228678105999046,0.12202060417889,1.87409419530319,0.0609174432579174,0.628910658936227
"NBR2",237.746403664416,-0.426345914434056,0.227442806764134,-1.87451922749174,0.0608588944490558,0.628910658936227
"SPTSSB",94.8031402068867,-0.708813501266745,0.378395790590563,-1.87320662357395,0.0610398580411871,0.629732859202773
"GJB4",95.666602664126,-0.746290601182768,0.398643666633971,-1.87207439537225,0.0611963117807519,0.630022448976384
"BAG2",1185.55639809005,0.356808596181757,0.190535883804157,1.87265825763563,0.0611155910073525,0.630022448976384
"TTC41P",16.3877165575944,-1.42647481298014,0.761946578946735,-1.87214543958188,0.0611864849818988,0.630022448976384
"TRNP1",415.911482218808,-0.45780893148191,0.245023259822391,-1.86843049845047,0.0617020893026556,0.632798018140798
"SLCO2A1",49.3029862517508,-1.21700101042533,0.651278438739794,-1.86863396365492,0.0616737571496835,0.632798018140798
"SH3PXD2B",259.74736729933,0.698082337899648,0.373835878824469,1.86734975812053,0.0618527610450081,0.632798018140798
"SOBP",137.264064532835,0.569144904059606,0.304631832610074,1.86830410723395,0.061719694469851,0.632798018140798
"LOC100506289",53.2023577860048,0.847485302179487,0.453812808939545,1.86747770332852,0.0618349076490848,0.632798018140798
"NSMAF",1844.61822323013,0.353986409323504,0.189509301295993,1.86791047670329,0.0617745503270175,0.632798018140798
"DTX4",417.470294148809,-0.530797125014637,0.284092553019931,-1.86839506834027,0.0617070239810972,0.632798018140798
"LMBR1L",548.611106367306,-0.403582568756304,0.215971014743329,-1.8686885795112,0.0616661538264258,0.632798018140798
"SDR39U1",101.937492169084,-0.578084776054946,0.309422411625181,-1.86827053999957,0.0617243707843967,0.632798018140798
"LINC01530",18.9622145441962,-1.34019374490434,0.718389249626184,-1.86555373093586,0.0621038281637724,0.634925387657679
"BCL11A",132.356732620541,0.620148384808638,0.332531722321479,1.8649299996982,0.06219121674689,0.635377580116388
"ADORA1",159.878138720242,0.709936523735691,0.380834248205832,1.86416144839995,0.06229903539609,0.63587038883817
"VEGFA",1149.01002136522,-0.502530881588015,0.269602368662001,-1.86397057296642,0.0623258369170955,0.63587038883817
"SH2D6",22.0399722991531,1.17171813340397,0.628984739233883,1.86287211805988,0.062480260452468,0.636322851723933
"NACA4P",92.3608762394348,1.02082783887221,0.547951179957177,1.86299049297054,0.0624636038127132,0.636322851723933
"TDP1",1031.34807780831,0.287167894739544,0.154190224674073,1.86242607367983,0.0625430567612611,0.636322851723933
"GOLGA5",1850.13720816436,-0.296739993784458,0.159329822462649,-1.86242593632477,0.0625430761068151,0.636322851723933
"C5orf34",389.748759739106,0.339355397762057,0.182255678738915,1.8619743434617,0.0626067067405134,0.63653034297917
"AP5Z1",2835.85583442689,-0.299101350846696,0.160700471577403,-1.86123505370444,0.0627109901844552,0.636968528492519
"NCAM1",1833.77368529029,0.475649427760681,0.255580462170785,1.86105551152357,0.0627363378830425,0.636968528492519
"PAX2",51.5336599299938,-1.01162149937548,0.543791604965335,-1.86031099071485,0.0628415394742135,0.637596929110524
"STEAP1",298.060586380611,-0.652241839265065,0.350712857355917,-1.85976027278391,0.0629194503191058,0.637947760053634
"NPTN",1913.64893486444,-0.256220990663027,0.137895843976519,-1.8580762354713,0.0631581890437074,0.639048013128152
"WHAMM",545.404066682663,-0.336991665466899,0.181307583211025,-1.85867385962932,0.0630733808778836,0.639048013128152
"SEC23B",1890.64394366053,-0.276628210320932,0.148857478420611,-1.85834271315071,0.0631203618628341,0.639048013128152
"CREB3L4",278.699379903084,0.536189939273536,0.288719221026938,1.85713281355629,0.0632922607869346,0.639525506729754
"ZNF585A",225.714051444304,-0.442269051131978,0.238136011777238,-1.85721196819948,0.0632810029168058,0.639525506729754
"LMF1",127.562928308476,0.566086282769735,0.304971514500503,1.85619395862889,0.0634259169082953,0.640436453171416
"PINK1",606.988315122897,-0.442253419373079,0.23851687360418,-1.85418084972471,0.0637132908877952,0.642017158418974
"RPIA",908.165685329139,0.449660522087764,0.242511613261804,1.85418139791241,0.0637132124871171,0.642017158418974
"ZNF19",48.4922601550763,-0.865082493123803,0.466455401783739,-1.85458779084925,0.0636551129284058,0.642017158418974
"CTTNBP2",100.024727752542,0.709819075924517,0.382909886975764,1.85374966818092,0.06377498227269,0.642199240094762
"TG",256.698821904819,-0.569638484641285,0.307625986280906,-1.85172420421311,0.064065436517524,0.643264205119741
"TESK1",994.70671282118,-0.332101483304575,0.179344398846305,-1.85175274745648,0.064061335803116,0.643264205119741
"ATP2B1-AS1",21.5042713049971,-1.26899184332829,0.685389827645383,-1.85148917031325,0.0640992113103288,0.643264205119741
"OSER1-DT",213.634711162918,-0.840421629037811,0.453732572236351,-1.85224002080246,0.0639913642609445,0.643264205119741
"ATF4",5892.22962852533,-0.50108547197813,0.270574519509948,-1.85193148595689,0.06403566195517,0.643264205119741
"HNRNPF",8821.11033419153,0.163208789284019,0.0881831157478638,1.85079408795978,0.0641991819323856,0.643828580659797
"SLC9A3",758.267025739725,-0.994844263571591,0.537795193303772,-1.84985711281665,0.0643341466071824,0.643866285758626
"ROBO3",91.7399607311256,-0.668949285248209,0.361507534630687,-1.85044354865688,0.064249647258478,0.643866285758626
"RFC5",1553.48742211304,0.228140081085845,0.123310595042027,1.85012553875107,0.064295457823593,0.643866285758626
"CRTAP",5971.29368271169,0.210180638679969,0.113658316865985,1.8492323701027,0.064424266481297,0.644330197783732
"TTC21A",40.868664239447,-0.854873598541922,0.463221978663859,-1.84549446683804,0.0649656426513508,0.644518600023069
"SCFD2",263.765013469668,0.402697288943812,0.217834648643478,1.84863744795206,0.0645101815376953,0.644518600023069
"FGF1",28.0159788829161,-1.29273439331885,0.700488662496647,-1.84547511263258,0.064968455538258,0.644518600023069
"TTK",2660.43274148048,0.308432029228433,0.167090623584172,1.84589669134283,0.0649072071864861,0.644518600023069
"CCDC77",706.953709616002,0.309727819219479,0.16771260489538,1.84677722591387,0.0647794338567173,0.644518600023069
"TMED8",1135.79197288074,0.431938545719461,0.233993313045093,1.84594397206651,0.0649003410581158,0.644518600023069
"DGLUCY",932.346743786667,0.280423802305778,0.151888961387608,1.84624214784219,0.0648570536396082,0.644518600023069
"MIR6859-4",16.08816927526,-1.47955582317872,0.80127083644157,-1.84651151132544,0.0648179695033414,0.644518600023069
"ABAT",339.012705330072,-0.714140354798709,0.386537307440381,-1.84753280227383,0.0646699585810935,0.644518600023069
"FITM2",578.338097015227,0.339697412967906,0.184034821827056,1.84583227019467,0.0649165634196884,0.644518600023069
"EEF1A2",3521.34887039049,-0.563597995094436,0.30506226516919,-1.84748511842938,0.0646768629654103,0.644518600023069
"DLG3",1170.74410293613,0.296188406898492,0.160325406718254,1.84742027456069,0.0646862530121908,0.644518600023069
"LOC100129603",21.6157895315639,1.23891214428068,0.672050005282136,1.84348208398655,0.0652586551749547,0.645451402209385
"SYTL2",315.461950326092,0.720055358320725,0.39062872197691,1.84332415362762,0.0652816966369905,0.645451402209385
"FEZ1",267.120428087309,0.539719785228881,0.292735872572989,1.84370907632548,0.0652255495704427,0.645451402209385
"TANGO6",582.665915576883,0.321906689554967,0.17456628913267,1.84403696243046,0.065177753610807,0.645451402209385
"QPCTL",727.805048017422,-0.622843441343292,0.337702083190657,-1.84435771156215,0.0651310259618083,0.645451402209385
"LOC105378604",226.079611229851,0.606133868938915,0.329271966376704,1.84083047095928,0.0656464059871113,0.646020313464073
"AK5",318.218454570524,-0.49907709347401,0.271029476091469,-1.84141260453006,0.0655611170845422,0.646020313464073
"SLC9A2",142.532044204416,-0.716574719747611,0.389030468036733,-1.84195012633291,0.0654824454336716,0.646020313464073
"LINC02014",15.1260323358342,1.46545844064962,0.795452632215738,1.84229504221713,0.0654320045805314,0.646020313464073
"METAP1",1509.47746268379,0.255967342674555,0.138994729512898,1.84156150072439,0.0655393168495787,0.646020313464073
"LOC107984128",30.38882436375,1.73939673348972,0.944427779484705,1.84174668648434,0.0655122117149499,0.646020313464073
"CHEK1",1998.07695002767,0.260630479265017,0.141573014610857,1.84096157012277,0.0656271905575383,0.646020313464073
"FRG1FP",16.5884956461261,1.33898184798999,0.727670958057612,1.84009246646886,0.0657546631356246,0.646221729427681
"CAPN6",214.657577372854,-1.06407316650607,0.578266443516498,-1.84010879143415,0.0657522668520329,0.646221729427681
"PEAR1",173.507706601688,-0.765002290138239,0.416092522595661,-1.83853890323723,0.0659830347576942,0.647601491801849
"RAB36",418.748102612637,-0.347072363834551,0.18876327814384,-1.83866463460164,0.0659645281467049,0.647601491801849
"EBI3",21.4553340110935,-1.31501389035558,0.715610946428521,-1.8376100825715,0.0661198820284802,0.648512260641762
"CYSTM1",1059.17073187482,-0.654950393149104,0.356868102748067,-1.83527299891935,0.066465249694981,0.650599339102068
"ME1",1801.7572133062,0.259154551298069,0.141186648830437,1.83554573640535,0.0664248688869221,0.650599339102068
"CHAF1B",1281.94851690232,0.334093547532493,0.181986005154248,1.8358199975285,0.0663842828732056,0.650599339102068
"LGR6",1462.52957374457,0.367834247602531,0.20060839019937,1.83359353632701,0.0667143524181781,0.650971299803182
"ETFDH",136.501190589599,0.510850922401749,0.278616627971578,1.83352632655457,0.0667243371418966,0.650971299803182
"ADAMTS16",47.3289375504725,-1.13381898979978,0.61837939356897,-1.83353294367711,0.0667233540436322,0.650971299803182
"COBL",1519.33786244596,-0.520355321512291,0.283759967941062,-1.83378693368182,0.0666856280560391,0.650971299803182
"KCNJ12",486.775887424741,-0.395328795439593,0.215567926578331,-1.83389431681499,0.0666696833629531,0.650971299803182
"PSRC1",950.348144961361,0.419077397198387,0.228670871625145,1.83266628679044,0.0668522138153562,0.651786948205082
"VIPR1",734.253950768547,0.387459023072354,0.211738537605599,1.8298937333461,0.0672658307054654,0.655183866556142
"EFNA5",84.3835760288609,-0.714233589057148,0.390431287476712,-1.8293451676814,0.0673479162557338,0.655183866556142
"LINC00444",18.5002607231978,-1.21776428975178,0.665757847563998,-1.82913997064784,0.0673786424375763,0.655183866556142
"OSBP2",103.530663826942,-0.60028555641436,0.328170681585068,-1.82918703619401,0.0673715938284093,0.655183866556142
"UBE2J1",4125.46556336694,-0.236847852028378,0.129565210690254,-1.82802042899155,0.0675464857099157,0.656329662607933
"GAS6",3080.96973625005,-0.444732187414266,0.243320941415301,-1.82775960354023,0.067585638399241,0.656329662607933
"DARS1",5872.90403551329,0.194307415900301,0.106402282276904,1.82615834681657,0.0678264135228493,0.656639903265511
"MYO3B",34.2306498488161,0.907006707749134,0.49650416868475,1.82678568470395,0.0677319990888221,0.656639903265511
"HDAC11",396.361629151184,-0.516085623953427,0.28253062209588,-1.82665376278501,0.0677518443728585,0.656639903265511
"RAB33B-AS1",24.9711722284465,-1.08782017744134,0.596201280409845,-1.82458544318044,0.0680636117635627,0.656639903265511
"CCDC3",4670.66192271673,-0.270945156992333,0.14843414751691,-1.82535596778003,0.0679473294178892,0.656639903265511
"OGDHL",684.087645835913,0.291588629036328,0.159763818685346,1.82512305624474,0.0679824616049004,0.656639903265511
"TCTN3",899.987301866399,0.25815735635156,0.141487987184422,1.82458851446565,0.068063147941397,0.656639903265511
"FTH1",3519.85815048812,-0.668766814983732,0.366497607872372,-1.8247508322527,0.068038638583402,0.656639903265511
"LOC100129540",31.078955145125,0.993355007847934,0.544273194433542,1.82510367588795,0.0679853855953168,0.656639903265511
"PIM2",561.601401323466,0.329770400099863,0.180648817397296,1.82547776869531,0.0679289630135021,0.656639903265511
"GALE",2273.83531974058,-0.332440148961569,0.182283034805516,-1.82375803275527,0.0681886610939823,0.657415500082258
"LOC107985273",33.049992458494,1.28619391842012,0.705932508042199,1.82197859394121,0.0684582337178848,0.659582537169306
"SMAD7",887.991253219985,-0.353052380640923,0.193810972948743,-1.82163256945361,0.0685107556278982,0.659656863540823
"EIF4E3",165.676031454604,-0.492611144514181,0.270596585739524,-1.82046326699912,0.0686884852958194,0.660242930842466
"YBX3P1",13.6230208760375,-1.37746863233424,0.756706589455154,-1.82034708238242,0.0687061656059406,0.660242930842466
"LOC107985436",13.5380114895455,1.45507667868589,0.799124441032478,1.82083866288198,0.0686313852539664,0.660242930842466
"MPP1",740.536611852253,0.463475748156412,0.254661070255473,1.81997094291428,0.0687634300120492,0.660362176541023
"BAMBI",3221.38479132501,0.489773984272098,0.269159670758082,1.81964104389287,0.068813686936774,0.66041401504771
"PMEPA1",1217.89678034661,-0.290134682170594,0.15954065745133,-1.81856265860697,0.0689781791252028,0.661561402658785
"MACROH2A2",553.761680870351,0.472682862345292,0.260007485890137,1.81795866656323,0.0690704504841189,0.662015085955207
"GALNT1",724.018403462655,0.331042822565505,0.182133870055736,1.8175796872059,0.069128398597216,0.662139417142624
"C2orf76",116.463323546492,-0.655688498876045,0.361159345914467,-1.81551026241844,0.0694455303153417,0.664744536607581
"LOC105372295",17.999870864641,-1.28697826864057,0.709024348223319,-1.81513973654854,0.0695024379495045,0.664856979527359
"WDR1",7638.46194624447,-0.233705967665088,0.1287756287631,-1.81483072464761,0.0695499271702361,0.664879238831309
"ACADM",1280.1084791948,0.288610859967146,0.159113137439342,1.81387196941655,0.069697439112749,0.665083580908292
"PARP1",7331.62473193697,0.29132185687959,0.160694438632922,1.8128932112272,0.0698482935143254,0.665083580908292
"WDCP",479.983946196857,0.38661552315528,0.213323211446081,1.81234625399871,0.0699327118085882,0.665083580908292
"NGLY1",900.892407099704,-0.282364977110653,0.155680350273236,-1.81374834148993,0.0697164789117349,0.665083580908292
"PGM3",1690.85100756689,-0.308687577004775,0.170271770468522,-1.81291106655782,0.0698455391032265,0.665083580908292
"CCT6P1",171.521769862434,-0.528313911149062,0.29142341544206,-1.81287392554803,0.0698512686749807,0.665083580908292
"PHF19",2780.14153856109,-0.252017169708612,0.138932323226815,-1.81395634835227,0.0696844464583195,0.665083580908292
"LCMT2",491.259293538026,0.291503960780066,0.160821278610225,1.81259571680543,0.0698941989201603,0.665083580908292
"LIMCH1",408.510313295368,-0.690903843365259,0.381296749297069,-1.81198461471009,0.0699885737968671,0.665149408520814
"IL23A",83.9631755709942,-0.953024145165466,0.526033782818756,-1.8117166164855,0.0700299947838108,0.665149408520814
"VPS45",811.409740537353,0.270803812372212,0.149498693977453,1.81141256266127,0.0700770127723883,0.665166848507479
"CCN2",1686.90354606544,-0.338160834812967,0.186783804679748,-1.81043980441861,0.0702276112944272,0.665737858001646
"FAM219A",967.686766799949,-0.353053370866736,0.19497905315218,-1.81072461456246,0.0701834906640201,0.665737858001646
"SLC40A1",104.678746776057,0.724362008854197,0.400198410595976,1.81000721061205,0.0702946689840585,0.665917414531936
"ACSL6",308.994399410299,0.579283990398416,0.320188250866824,1.80919814774639,0.0704202253015715,0.665917414531936
"DTD2",232.745809827496,0.417238183036246,0.230596242482124,1.80938847287848,0.0703906727129743,0.665917414531936
"ZNF221",40.0347367627917,-1.11504073013478,0.616333559765071,-1.80915141236152,0.0704274836588931,0.665917414531936
"SLC35D1",647.533988133968,0.61349727290083,0.33933787715007,1.80792453248452,0.0706182469853299,0.666966456676123
"PLA2R1",49.0301850046696,-1.09426845279866,0.605360149659435,-1.80763212347935,0.0706637751409181,0.666966456676123
"NAF1",496.70504573041,0.38943413161824,0.215446906678337,1.80756427475501,0.0706743426446646,0.666966456676123
"FBXO4",236.187883765444,0.485556626639833,0.2687258930361,1.80688440981236,0.07078030383986,0.667538522184765
"HTR6",14.6904904015159,1.64146607479992,0.909141670985126,1.80551186595733,0.0709946203826037,0.668275448384074
"ZCCHC8",636.805057378778,-0.415388814983218,0.230033984210589,-1.80577150984327,0.0709540374043505,0.668275448384074
"BLMH",1097.37525898955,0.509678162224798,0.282281447779899,1.80556733796479,0.0709859483730717,0.668275448384074
"PCLAF",1701.92731578176,0.593316185694557,0.328863621880239,1.80414051971557,0.0712092809932188,0.66986775385442
"AVPI1",511.143021720505,-0.51607626843285,0.286574224589372,-1.80084677598737,0.0717270338908421,0.673877085476055
"PDP2",564.152760191297,-0.415660851585031,0.230780740412808,-1.80110719309384,0.0716859862154536,0.673877085476055
"TP53TG1",91.0859108895517,0.99902806407479,0.555233605349027,1.79929322442,0.0719723093231091,0.675750215468631
"POGLUT2",204.098972708254,0.446194174192113,0.248087694420261,1.79853408382384,0.0720924124221356,0.676446459960918
"ZNF618",1071.30758802054,0.722781269005737,0.402065841037165,1.79766892691321,0.0722294883643876,0.677300973057653
"LGALSL",526.22973550051,-0.302299484359252,0.168393188153995,-1.79520019588203,0.0726218092894707,0.680546324862882
"ARL15",330.620617157709,0.392314983353517,0.218963428490505,1.79169181839208,0.0731823458393709,0.684927206260152
"CACNG8",186.978271744024,-0.459258482914613,0.256314563088765,-1.79177678154622,0.0731687295009113,0.684927206260152
"TMEM167A",2164.536723949,-0.303063969380917,0.169273891675722,-1.79037633258587,0.0733934324629537,0.686466399440664
"ARTN",101.817454590083,-0.658054016333543,0.367822044467951,-1.78905540391253,0.0736058932992535,0.687388126339322
"LOC105373893",27.8956455454715,-0.95341146074614,0.532961709152072,-1.78889298119182,0.0736320523867077,0.687388126339322
"SPRED3",47.9864734778253,-0.979732213707385,0.54761938472958,-1.78907511499285,0.0736027192367117,0.687388126339322
"SATB1",102.924921572371,0.58647291203252,0.328149304173637,1.7872136389544,0.0739029657443037,0.687842906977738
"TRIM59",215.855163086583,0.397367571053567,0.222330302082649,1.78728480702486,0.0738914683201401,0.687842906977738
"GADD45G",69.330396731096,-0.808531786635249,0.452182245966971,-1.78806619199796,0.0737653292778033,0.687842906977738
"NUDT4",1659.82910316372,0.290804197817158,0.162720161218209,1.78714300453026,0.0739143784023083,0.687842906977738
"DCUN1D3",1108.90972347176,-0.266338541867179,0.1490091900859,-1.78739674857397,0.0738733867721061,0.687842906977738
"HSPA12A",2111.4110775597,0.474876178194026,0.265857884329707,1.78620310393015,0.0740663787110128,0.688822000873993
"ARID5A",327.584613986379,-0.432720845904224,0.242467658665618,-1.78465387213138,0.074317477362711,0.689059729510822
"ZNF207",6599.85358354796,0.169188232239766,0.094778062683274,1.78509907725328,0.0742452476297856,0.689059729510822
"LOC107985090",85.1259528899684,0.702855300535603,0.39384437818815,1.78460158240428,0.0743259645743232,0.689059729510822
"PIK3IP1",187.390928501414,-0.521210345754085,0.292049841416678,-1.78466231389065,0.0743161072443596,0.689059729510822
"PDZD4",276.138282063878,0.515056210853209,0.28855263020416,1.78496453312101,0.0742670699136293,0.689059729510822
"MGST1",78.5899952085752,0.846813557413037,0.474782277610379,1.78358291230904,0.074491464276547,0.689291852344013
"FSCN2",115.585669836982,-0.729972382944763,0.409262725541016,-1.78362781995304,0.074484161952779,0.689291852344013
"SMC1B",12.9350047622854,1.84745172846202,1.03580814932716,1.78358485561451,0.0744911482682188,0.689291852344013
"RAVER2",884.425694723199,0.303121179389351,0.170057841923754,1.78245928538395,0.0746743650347242,0.690550252538448
"SLC15A2",48.3205790676334,0.789506661929829,0.443129812489249,1.78166000047443,0.074804693495417,0.69132121634622
"FBXW7",372.503893461846,-0.357225385792493,0.200568428949427,-1.78106488475595,0.0749018514911034,0.691664605779434
"LINC02700",38.1455694284845,1.47034751722305,0.8256404138429,1.78085700817308,0.074935813491251,0.691664605779434
"PRPF3",1328.7549485886,0.252067385310927,0.141651366716792,1.77949137486893,0.0751592377118708,0.692208185089347
"CIAO1",2950.9480529187,0.199807792331966,0.112249588442483,1.78003140238103,0.0750708216666604,0.692208185089347
"MEST",1737.33969696331,0.278059695550035,0.156270581727882,1.77934767040304,0.0751827800541955,0.692208185089347
"FAM86FP",55.096880952755,-1.02103731838757,0.573763016905308,-1.77954536682186,0.0751503940516134,0.692208185089347
"TMEM217",19.5919137701406,-1.39651542278396,0.785417118956269,-1.77805574780414,0.0753946993850508,0.693286732663266
"KRT6B",46.4270090075679,0.981669960864797,0.552279957357651,1.77748612417792,0.0754882918393707,0.693286732663266
"AGAP2",23.0555624878898,-1.13280750858202,0.637071965477564,-1.77814684991332,0.0753797395717902,0.693286732663266
"SOCS3",277.241283456964,-0.427296885799994,0.24039041311441,-1.77751217390117,0.0754840096510057,0.693286732663266
"AREG",18.7080900974632,-1.44851717916713,0.815151371128859,-1.77699164900031,0.0755696138401475,0.69360090707896
"LOC105374906",24.7659224502182,-1.30042412940896,0.732069684650325,-1.7763665900605,0.0756725141119805,0.694112618539923
"TMEM164",741.552472318473,0.357672871578185,0.201399864898103,1.7759340194153,0.0757437929417881,0.694333822969492
"JPH3",273.542756389822,-0.443267381573928,0.24973180813222,-1.77497366030058,0.0759022364086386,0.695123586795891
"ASPHD2",66.8720609406358,-0.66363826553482,0.373914508211195,-1.77483957150971,0.0759243803537423,0.695123586795891
"MIATNB",36.3651698388208,-0.855926176632325,0.482499949257844,-1.77394044900702,0.0760730011478847,0.696051412616009
"GEMIN8",215.965564345766,0.392601032092234,0.221430415162918,1.7730221559824,0.0762250356216486,0.697009300883174
"TTC30A",300.166206377598,-0.405763931369576,0.22901387914991,-1.77178751294793,0.0764298361557571,0.698448198563039
"LOC729867",11.8497274854427,-1.68222552130678,0.949972178691168,-1.77081556601424,0.0765913765721414,0.698769505306891
"CHN2-AS1",47.7397851544056,0.769879491203141,0.434854162619198,1.77043146273691,0.0766552923543279,0.698769505306891
"MUC3A",29.265673046338,-0.981993347172947,0.554789228758548,-1.77002958289287,0.0767222127479639,0.698769505306891
"HR",593.423704198522,0.383353388959386,0.216531023322314,1.77043170570875,0.0766552519094416,0.698769505306891
"PDCD7",659.345564431002,0.296494780382963,0.167457834304838,1.77056380559197,0.076633265251218,0.698769505306891
"WIPI1",469.208361357394,-0.31125675550663,0.175864776794274,-1.76986410343407,0.0767497819644914,0.698769505306891
"LOC101928034",65.3667955176186,-0.715961638597869,0.404873849010774,-1.76835732993666,0.0770011852517518,0.699398836070906
"PSMD2",18118.1611690064,-0.166500386578283,0.0941489831802063,-1.76847779927258,0.0769810604382926,0.699398836070906
"MAN2B2",1061.20155625795,0.277481679017024,0.156925619650683,1.76823694967526,0.0770212994679551,0.699398836070906
"CA9",454.925492593065,1.03099430005205,0.583132766107913,1.76802669987722,0.077056440164856,0.699398836070906
"STT3A",5999.8011584039,-0.186303405975048,0.105332392646895,-1.76871901694659,0.0769407770885666,0.699398836070906
"GTPBP2",1313.45728684801,-0.461631387781125,0.261267280209022,-1.76689322678218,0.0772461115709886,0.70068838850776
"RAB28",448.838653608004,-0.428392044146547,0.242551690372727,-1.76618865648077,0.0773642034972678,0.701327465447523
"AEN",1822.00814822954,-0.231697824142797,0.131220649833033,-1.76571160436724,0.0774442449351003,0.701621030113567
"DIO3",65.1615589848877,-0.759370265037711,0.430226321831011,-1.76504836293114,0.0775556379389801,0.702198094549609
"EMSLR",152.335980759805,0.550357980699437,0.311872081371901,1.76469140257267,0.0776156442981028,0.702309474712151
"CPT2",724.45159864224,0.276919544128393,0.157055249024596,1.76319827479963,0.0778670546624476,0.7023522054484
"TNFSF10",75.6436447125179,0.678195840038754,0.384898946217812,1.76201012422353,0.0780675869419188,0.7023522054484
"CDKN2B",299.61389643564,-0.387410218438712,0.219890376699513,-1.7618334383415,0.0780974433038331,0.7023522054484
"PBX3",441.650833506857,0.339703346147113,0.192622556260001,1.76356992006992,0.0778044157464172,0.7023522054484
"PAEP",28.2562559577042,1.45525758812075,0.82568445511467,1.76248635796183,0.0779871592924301,0.7023522054484
"STK33",164.220821311711,0.49355368301408,0.279773821221705,1.76411674565851,0.0777123256945499,0.7023522054484
"ACADS",150.292289578946,0.743610689388208,0.421933361500081,1.76238893920235,0.0780036061463883,0.7023522054484
"SH3GL1P1",15.7379423986605,-1.47140510769474,0.834817615979728,-1.76254678810045,0.0779769585115231,0.7023522054484
"NKPD1",46.5128142271364,0.987763654796432,0.56028441577144,1.76296828359291,0.0779058390740805,0.7023522054484
