"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)","1/47",0.293283652311899,0.372556575282911,0,0,2.94922572960095,3.61756464112245,"INHBA"
"positive regulation of cell differentiation (GO:0045597)","3/258",0.294975428978752,0.374371667438274,0,0,1.60114379084967,1.95477756051105,"CSF2;PAX8;CCN1"
"negative regulation of mitotic cell cycle (GO:0045930)","1/48",0.298490244863484,0.377486775031617,0,0,2.88633051588458,3.48962562618457,"BCL6"
"negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)","1/48",0.298490244863484,0.377486775031617,0,0,2.88633051588458,3.48962562618457,"TNFAIP3"
"positive regulation of endocytosis (GO:0045807)","1/48",0.298490244863484,0.377486775031617,0,0,2.88633051588458,3.48962562618457,"TFR2"
"substrate adhesion-dependent cell spreading (GO:0034446)","1/48",0.298490244863484,0.377486775031617,0,0,2.88633051588458,3.48962562618457,"LAMB3"
"cellular response to organic cyclic compound (GO:0071407)","2/150",0.302152767952633,0.38177953998629,0,0,1.83643988816403,2.19789264298972,"HRH1;AQP1"
"negative regulation of cell projection organization (GO:0031345)","1/49",0.303658737899177,0.38198767029013,0,0,2.82605593607306,3.36823697408547,"SEMA3A"
"receptor internalization (GO:0031623)","1/49",0.303658737899177,0.38198767029013,0,0,2.82605593607306,3.36823697408547,"ADM"
"regulation of cellular protein metabolic process (GO:0032268)","1/49",0.303658737899177,0.38198767029013,0,0,2.82605593607306,3.36823697408547,"INHBA"
"cellular response to mechanical stimulus (GO:0071260)","1/49",0.303658737899177,0.38198767029013,0,0,2.82605593607306,3.36823697408547,"AQP1"
"positive regulation of actin filament polymerization (GO:0030838)","1/49",0.303658737899177,0.38198767029013,0,0,2.82605593607306,3.36823697408547,"CCR7"
"actin filament organization (GO:0007015)","2/152",0.307572065274009,0.385715892413131,0,0,1.81177011494253,2.13616005434299,"CORO6;CASS4"
"amino acid transport (GO:0006865)","1/50",0.308789408252086,0.385715892413131,0,0,2.76824154319262,3.25294890316625,"SLC6A12"
"regulation of cellular component movement (GO:0051270)","1/50",0.308789408252086,0.385715892413131,0,0,2.76824154319262,3.25294890316625,"PKHD1"
"regulation of complement activation (GO:0030449)","1/50",0.308789408252086,0.385715892413131,0,0,2.76824154319262,3.25294890316625,"CD55"
"chloride transmembrane transport (GO:1902476)","1/50",0.308789408252086,0.385715892413131,0,0,2.76824154319262,3.25294890316625,"ANO2"
"neuron migration (GO:0001764)","1/50",0.308789408252086,0.385715892413131,0,0,2.76824154319262,3.25294890316625,"SEMA3A"
"organic hydroxy compound biosynthetic process (GO:1901617)","1/50",0.308789408252086,0.385715892413131,0,0,2.76824154319262,3.25294890316625,"HSD3B7"
"iron ion transport (GO:0006826)","1/50",0.308789408252086,0.385715892413131,0,0,2.76824154319262,3.25294890316625,"TFR2"
"regulation of protein phosphorylation (GO:0001932)","3/266",0.311026162714428,0.388169373974887,0,0,1.55180608365019,1.81232056688435,"CCN1;FGF3;ATF3"
"regulation of axonogenesis (GO:0050770)","1/51",0.313882530856294,0.389685025230482,0,0,2.7127397260274,3.14335045042767,"LRP4"
"negative regulation of protein ubiquitination (GO:0031397)","1/51",0.313882530856294,0.389685025230482,0,0,2.7127397260274,3.14335045042767,"TNFAIP3"
"regulation of interleukin-12 production (GO:0032655)","1/51",0.313882530856294,0.389685025230482,0,0,2.7127397260274,3.14335045042767,"CCR7"
"DNA duplex unwinding (GO:0032508)","1/51",0.313882530856294,0.389685025230482,0,0,2.7127397260274,3.14335045042767,"ANXA1"
"gonad development (GO:0008406)","1/51",0.313882530856294,0.389685025230482,0,0,2.7127397260274,3.14335045042767,"INHBA"
"sensory perception (GO:0007600)","1/51",0.313882530856294,0.389685025230482,0,0,2.7127397260274,3.14335045042767,"ALOXE3"
"negative regulation of BMP signaling pathway (GO:0030514)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"NOG"
"ameboidal-type cell migration (GO:0001667)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"SEMA3A"
"cartilage development (GO:0051216)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"CHI3L1"
"negative regulation of protein-containing complex assembly (GO:0031333)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"DKK1"
"regulation of intrinsic apoptotic signaling pathway (GO:2001242)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"DDIT3"
"endocytic recycling (GO:0032456)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"EHD2"
"plasma membrane bounded cell projection morphogenesis (GO:0120039)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"SGK1"
"positive regulation of developmental growth (GO:0048639)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"SYT1"
"response to peptide hormone (GO:0043434)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"ANXA1"
"sprouting angiogenesis (GO:0002040)","1/52",0.318938378583885,0.392539542872474,0,0,2.65941445071179,3.03906545130997,"ESM1"
"cellular response to growth factor stimulus (GO:0071363)","2/158",0.323778746540803,0.395978613496122,0,0,1.74155614500442,1.96394394361089,"ANXA1;SNAI2"
"regulation of immune effector process (GO:0002697)","1/53",0.323957222417825,0.395978613496122,0,0,2.60814014752371,2.93974900067533,"CD55"
"epidermal cell differentiation (GO:0009913)","1/53",0.323957222417825,0.395978613496122,0,0,2.60814014752371,2.93974900067533,"ANXA1"
"positive regulation of chemokine production (GO:0032722)","1/53",0.323957222417825,0.395978613496122,0,0,2.60814014752371,2.93974900067533,"HMOX1"
"heart morphogenesis (GO:0003007)","1/53",0.323957222417825,0.395978613496122,0,0,2.60814014752371,2.93974900067533,"NOG"
"positive regulation of macroautophagy (GO:0016239)","1/53",0.323957222417825,0.395978613496122,0,0,2.60814014752371,2.93974900067533,"HSPB8"
"IRE1-mediated unfolded protein response (GO:0036498)","1/53",0.323957222417825,0.395978613496122,0,0,2.60814014752371,2.93974900067533,"DNAJB9"
"positive regulation of phagocytosis (GO:0050766)","1/53",0.323957222417825,0.395978613496122,0,0,2.60814014752371,2.93974900067533,"IL2RG"
"cytoplasmic microtubule organization (GO:0031122)","1/54",0.328939331352657,0.400008204821676,0,0,2.55880072370121,2.84508433424785,"CLIP4"
"regulation of potassium ion transmembrane transport (GO:1901379)","1/54",0.328939331352657,0.400008204821676,0,0,2.55880072370121,2.84508433424785,"KCNIP3"
"regulation of proteasomal protein catabolic process (GO:0061136)","1/54",0.328939331352657,0.400008204821676,0,0,2.55880072370121,2.84508433424785,"LAMP3"
"regulation of proteolysis (GO:0030162)","1/54",0.328939331352657,0.400008204821676,0,0,2.55880072370121,2.84508433424785,"SERPINE2"
"positive regulation of leukocyte chemotaxis (GO:0002690)","1/54",0.328939331352657,0.400008204821676,0,0,2.55880072370121,2.84508433424785,"CCR7"
"inorganic anion transport (GO:0015698)","1/54",0.328939331352657,0.400008204821676,0,0,2.55880072370121,2.84508433424785,"CLIC5"
"negative regulation of protein modification by small protein conjugation or removal (GO:1903321)","1/55",0.333884972423723,0.405675939190598,0,0,2.51128868594622,2.75478007086251,"TNFAIP3"
"plasma membrane bounded cell projection assembly (GO:0120031)","3/278",0.335147294176097,0.406862529332278,0,0,1.48318181818182,1.62139235274661,"PKHD1;EHD2;FGD5"
"blood vessel morphogenesis (GO:0048514)","1/56",0.338794410733135,0.410589992241689,0,0,2.46550435865504,2.66856776903826,"ADM"
"sensory organ development (GO:0007423)","1/56",0.338794410733135,0.410589992241689,0,0,2.46550435865504,2.66856776903826,"PAX8"
"adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","2/165",0.342564418535032,0.414380273593191,0,0,1.6661730484451,1.78496378174529,"ABCA1;ADM"
"regulation of bone mineralization (GO:0030500)","1/57",0.343667909489859,0.414380273593191,0,0,2.42135518590998,2.5861997570563,"CCN1"
"carboxylic acid transport (GO:0046942)","1/57",0.343667909489859,0.414380273593191,0,0,2.42135518590998,2.5861997570563,"SLC6A12"
"cellular response to peptide (GO:1901653)","1/57",0.343667909489859,0.414380273593191,0,0,2.42135518590998,2.5861997570563,"CACNB1"
"monocarboxylic acid transport (GO:0015718)","1/57",0.343667909489859,0.414380273593191,0,0,2.42135518590998,2.5861997570563,"SLC6A12"
"protein K48-linked ubiquitination (GO:0070936)","1/57",0.343667909489859,0.414380273593191,0,0,2.42135518590998,2.5861997570563,"TNFAIP3"
"receptor metabolic process (GO:0043112)","1/58",0.348505730064453,0.418441955827809,0,0,2.37875510694545,2.50744720175007,"ADM"
"chordate embryonic development (GO:0043009)","1/58",0.348505730064453,0.418441955827809,0,0,2.37875510694545,2.50744720175007,"NOG"
"eye development (GO:0001654)","1/58",0.348505730064453,0.418441955827809,0,0,2.37875510694545,2.50744720175007,"COL5A1"
"positive regulation of mitotic cell cycle phase transition (GO:1901992)","1/58",0.348505730064453,0.418441955827809,0,0,2.37875510694545,2.50744720175007,"ANXA1"
"positive regulation of protein binding (GO:0032092)","1/58",0.348505730064453,0.418441955827809,0,0,2.37875510694545,2.50744720175007,"TRIB3"
"positive regulation of transcription by RNA polymerase II (GO:0045944)","8/908",0.351436481627552,0.421605349484106,0,0,1.21202238209432,1.26744366983418,"IL11;PAX8;TFR2;DDIT3;HOXD13;INHBA;CCN1;ATF3"
"negative regulation of autophagy (GO:0010507)","1/59",0.353308131779171,0.422427186946717,0,0,2.33762399622107,2.43209838800593,"IL10RA"
"positive regulation of apoptotic signaling pathway (GO:2001235)","1/59",0.353308131779171,0.422427186946717,0,0,2.33762399622107,2.43209838800593,"DDIT3"
"response to reactive oxygen species (GO:0000302)","1/59",0.353308131779171,0.422427186946717,0,0,2.33762399622107,2.43209838800593,"HMOX1"
"positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)","1/59",0.353308131779171,0.422427186946717,0,0,2.33762399622107,2.43209838800593,"CSF2"
"regulation of transcription by RNA polymerase II (GO:0006357)","18/2206",0.355862562389541,0.425124403391533,0,0,1.12654649037031,1.16395986916838,"IL11;KCNIP3;IFRD1;NOG;HOXD13;BHLHA15;INHBA;DKK1;BCL6;PAX8;TFR2;DDIT3;ZNF878;SNAI2;FOSB;TRIB3;CCN1;ATF3"
"Notch signaling pathway (GO:0007219)","1/60",0.358075372276417,0.427051365260987,0,0,2.2978871604365,2.35995717749346,"SNAI2"
"response to organic cyclic compound (GO:0014070)","1/60",0.358075372276417,0.427051365260987,0,0,2.2978871604365,2.35995717749346,"ANXA1"
"neuron projection development (GO:0031175)","2/171",0.358536741437206,0.427243782264921,0,0,1.60652927973883,1.64785586001924,"VASH2;SGK1"
"positive regulation of ERK1 and ERK2 cascade (GO:0070374)","2/172",0.361185634127464,0.430040420566479,0,0,1.59699797160243,1.62632401403206,"CHI3L1;CCR7"
"negative regulation of response to stimulus (GO:0048585)","1/61",0.362807707188914,0.430531812530845,0,0,2.25947488584475,2.29084163322488,"MCTP1"
"O-glycan processing (GO:0016266)","1/61",0.362807707188914,0.430531812530845,0,0,2.25947488584475,2.29084163322488,"MUC13"
"positive regulation of DNA biosynthetic process (GO:2000573)","1/61",0.362807707188914,0.430531812530845,0,0,2.25947488584475,2.29084163322488,"PARM1"
"protein lipidation (GO:0006497)","1/61",0.362807707188914,0.430531812530845,0,0,2.25947488584475,2.29084163322488,"PORCN"
"neuron differentiation (GO:0030182)","2/174",0.366471354061363,0.434517242450775,0,0,1.57826784282277,1.5843203761454,"BHLHA15;INHBA"
"negative regulation of kinase activity (GO:0033673)","1/62",0.367505390314938,0.434657538046903,0,0,2.22232203009207,2.22458278254407,"TRIB3"
"response to retinoic acid (GO:0032526)","1/62",0.367505390314938,0.434657538046903,0,0,2.22232203009207,2.22458278254407,"AQP1"
"I-kappaB kinase/NF-kappaB signaling (GO:0007249)","1/62",0.367505390314938,0.434657538046903,0,0,2.22232203009207,2.22458278254407,"BIRC3"
"regulation of cell cycle (GO:0051726)","3/296",0.371243907301325,0.437267484659855,0,0,1.39078498293515,1.3781232768809,"PPP1R15A;INHBA;BIRC3"
"defense response to bacterium (GO:0042742)","2/176",0.37174043232057,0.437267484659855,0,0,1.55996829171621,1.54368133487557,"LCN2;AQP1"
"anterior/posterior pattern specification (GO:0009952)","1/63",0.372168673741394,0.437267484659855,0,0,2.18636765355722,2.161023505872,"DDIT3"
"negative regulation of endopeptidase activity (GO:0010951)","1/63",0.372168673741394,0.437267484659855,0,0,2.18636765355722,2.161023505872,"SERPINE2"
"cell cycle G1/S phase transition (GO:0044843)","1/63",0.372168673741394,0.437267484659855,0,0,2.18636765355722,2.161023505872,"INHBA"
"negative regulation of peptidase activity (GO:0010466)","1/63",0.372168673741394,0.437267484659855,0,0,2.18636765355722,2.161023505872,"SERPINE2"
"neuropeptide signaling pathway (GO:0007218)","1/63",0.372168673741394,0.437267484659855,0,0,2.18636765355722,2.161023505872,"SORCS2"
"monocarboxylic acid biosynthetic process (GO:0072330)","1/63",0.372168673741394,0.437267484659855,0,0,2.18636765355722,2.161023505872,"HSD3B7"
"negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)","1/64",0.376797807579782,0.441841091698971,0,0,2.15155468580126,2.10001753858713,"SNAI2"
"diterpenoid metabolic process (GO:0016101)","1/64",0.376797807579782,0.441841091698971,0,0,2.15155468580126,2.10001753858713,"AKR1B1"
"negative regulation of immune response (GO:0050777)","2/178",0.376992223605513,0.441841091698971,0,0,1.54208463949843,1.50435093680176,"TNFAIP3;ADM"
"BMP signaling pathway (GO:0030509)","1/65",0.381393040253398,0.44589793868706,0,0,2.11782962328767,2.04142856780496,"NOG"
"inorganic anion transmembrane transport (GO:0098661)","1/65",0.381393040253398,0.44589793868706,0,0,2.11782962328767,2.04142856780496,"ANO2"
"steroid biosynthetic process (GO:0006694)","1/65",0.381393040253398,0.44589793868706,0,0,2.11782962328767,2.04142856780496,"HSD3B7"
"MAPK cascade (GO:0000165)","3/303",0.385199873647034,0.449979179715649,0,0,1.35784722222222,1.29537664605162,"CSF2;IL2RG;FGF3"
"positive regulation of cell death (GO:0010942)","1/66",0.385954618387633,0.450491292281958,0,0,2.08514225500527,1.98512941881576,"DKK1"
"regulation of nucleic acid-templated transcription (GO:1903506)","4/430",0.389173539509027,0.453876429370069,0,0,1.27561640237697,1.20383736262907,"DDIT3;SNAI2;HOXD13;ZNF114"
"positive regulation of catabolic process (GO:0009896)","1/67",0.390482786665419,0.455030677750864,0,0,2.05344541303445,1.93100131922563,"TNFAIP3"
"canonical Wnt signaling pathway (GO:0060070)","1/68",0.394977788225234,0.458767023191463,0,0,2.02269474545083,1.87893322940024,"PORCN"
"regulation of myeloid cell differentiation (GO:0045637)","1/68",0.394977788225234,0.458767023191463,0,0,2.02269474545083,1.87893322940024,"CSF2"
"regulation of translational initiation (GO:0006446)","1/68",0.394977788225234,0.458767023191463,0,0,2.02269474545083,1.87893322940024,"ATF3"
"regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","1/68",0.394977788225234,0.458767023191463,0,0,2.02269474545083,1.87893322940024,"CSF2"
"negative regulation of cellular catabolic process (GO:0031330)","1/69",0.399439864346631,0.462440948641954,0,0,1.99284850926672,1.8288212385887,"IL10RA"
"cell chemotaxis (GO:0060326)","1/69",0.399439864346631,0.462440948641954,0,0,1.99284850926672,1.8288212385887,"CCR7"
"cellular response to calcium ion (GO:0071277)","1/69",0.399439864346631,0.462440948641954,0,0,1.99284850926672,1.8288212385887,"SYT1"
"positive regulation of protein polymerization (GO:0032273)","1/69",0.399439864346631,0.462440948641954,0,0,1.99284850926672,1.8288212385887,"CCR7"
